HHID,Home,Urb,Comp,Child,Day,SEC,NumCars,Age,Driver,Gender,Wstat,pAge,pDriver,pGender,pWstat
202031,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202028,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202033,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202027,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202034,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202037,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202038,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202039,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202042,5674,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202044,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202035,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202048,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202054,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202052,5674,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202055,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202063,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202064,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202057,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202065,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202061,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,2
202068,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,2
203312,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203314,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203315,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203313,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203316,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203317,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203318,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203416,5091,3,2,0,0,3,2,2,true,1,2,2,true,0,0
203311,5091,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
203418,5091,3,2,0,0,3,2,2,true,1,2,2,true,0,0
203419,5091,3,2,0,0,3,2,2,true,1,2,2,true,0,0
203669,5091,3,3,0,0,3,2,2,true,1,2,1,true,0,1
203735,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,1
203733,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,1
203738,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,1
203672,5091,3,3,0,0,3,2,2,true,1,2,1,true,0,1
203739,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,1
203838,5091,3,2,0,0,3,2,2,true,1,0,2,true,0,2
203749,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,1
203852,5091,3,2,0,0,3,2,3,true,1,0,2,true,0,2
203837,5091,3,2,0,0,3,2,2,true,1,0,2,true,0,2
204285,5091,3,3,1,0,3,2,1,true,1,2,0,true,0,2
204284,5091,3,3,1,0,3,2,1,true,1,2,0,true,0,2
204313,5091,3,3,1,0,3,2,1,true,1,2,1,true,0,2
204315,5091,3,3,1,0,3,2,1,true,1,2,1,true,0,2
204314,5091,3,3,1,0,3,2,1,true,1,2,1,true,0,2
204283,5091,3,3,1,0,3,2,1,true,1,2,0,true,0,2
204349,5091,3,3,0,0,3,2,2,true,1,2,1,true,0,2
204396,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204352,5091,3,3,0,0,3,2,1,true,1,2,2,true,0,2
204397,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204399,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204398,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204401,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204400,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204404,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204403,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204409,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204405,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204407,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204411,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204414,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204416,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204412,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204417,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204415,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204418,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204422,5091,3,3,0,0,3,2,2,true,1,2,2,true,0,2
204432,5091,3,3,0,0,3,2,3,true,1,2,2,true,0,2
204433,5091,3,3,0,0,3,2,3,true,1,2,2,true,0,2
204431,5091,3,3,0,0,3,2,3,true,1,2,2,true,0,2
206895,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206897,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206896,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206900,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206901,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206898,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206903,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206904,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206905,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
206902,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
207174,5688,2,2,0,0,3,2,2,true,1,2,2,true,0,0
207172,5688,2,2,0,0,3,2,2,true,1,2,2,true,0,0
207176,5688,2,2,0,0,3,2,2,true,1,2,2,true,0,0
207178,5688,2,2,0,0,3,2,2,true,1,2,2,true,0,0
206899,5688,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
207179,5688,2,2,0,0,3,2,2,true,1,2,2,true,0,0
207634,5688,2,3,1,0,3,2,1,true,1,2,0,true,0,1
207635,5688,2,3,1,0,3,2,1,true,1,2,0,true,0,1
207689,5688,2,3,1,0,3,2,1,true,1,2,1,true,0,1
207692,5688,2,3,1,0,3,2,1,true,1,2,1,true,0,1
207858,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207860,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207868,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207870,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207880,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207886,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207876,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207888,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207891,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
207887,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,1
208091,5688,2,2,0,0,3,2,2,true,1,0,2,true,0,2
208092,5688,2,2,0,0,3,2,2,true,1,0,2,true,0,2
208094,5688,2,2,0,0,3,2,2,true,1,0,2,true,0,2
208130,5688,2,2,0,0,3,2,3,true,1,0,2,true,0,2
208129,5688,2,2,0,0,3,2,3,true,1,0,2,true,0,2
208134,5688,2,2,0,0,3,2,3,true,1,0,2,true,0,2
208133,5688,2,2,0,0,3,2,3,true,1,0,2,true,0,2
208136,5688,2,2,0,0,3,2,3,true,1,0,2,true,0,2
208137,5688,2,2,0,0,3,2,3,true,1,0,2,true,0,2
209177,5688,2,3,1,0,3,2,1,true,1,2,1,true,0,2
209109,5688,2,3,1,0,3,2,1,true,1,2,0,true,0,2
209179,5688,2,3,1,0,3,2,1,true,1,2,1,true,0,2
209180,5688,2,3,1,0,3,2,1,true,1,2,1,true,0,2
209181,5688,2,3,1,0,3,2,1,true,1,2,1,true,0,2
209182,5688,2,3,1,0,3,2,1,true,1,2,1,true,0,2
209253,5688,2,3,0,0,3,2,2,true,1,2,1,true,0,2
209261,5688,2,3,0,0,3,2,1,true,1,2,2,true,0,2
209108,5688,2,3,1,0,3,2,1,true,1,2,0,true,0,2
209259,5688,2,3,0,0,3,2,1,true,1,2,2,true,0,2
209340,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209341,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209344,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209351,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209347,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209345,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209353,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209352,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209355,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209356,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209354,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209359,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209357,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209362,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209388,5688,2,3,0,0,3,2,3,true,1,2,2,true,0,2
209364,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
209391,5688,2,3,0,0,3,2,3,true,1,2,2,true,0,2
209390,5688,2,3,0,0,3,2,3,true,1,2,2,true,0,2
209375,5688,2,3,0,0,3,2,2,true,1,2,2,true,0,2
211190,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211193,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211192,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211195,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211194,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211191,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211196,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211198,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211200,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211199,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211197,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211201,5712,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
211365,5712,3,2,0,0,3,2,2,true,1,2,3,true,0,0
211348,5712,3,2,0,0,3,2,2,true,1,2,2,true,0,0
211671,5712,3,3,1,0,3,2,1,true,1,2,0,true,0,1
211711,5712,3,3,1,0,3,2,1,true,1,2,1,true,0,1
211845,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,1
211852,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,1
211855,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,1
211859,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,1
211860,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,1
212665,5712,3,3,1,0,3,2,1,true,1,2,0,true,0,2
212719,5712,3,3,1,0,3,2,1,true,1,2,1,true,0,2
212775,5712,3,3,0,0,3,2,2,true,1,2,1,true,0,2
212773,5712,3,3,0,0,3,2,2,true,1,2,1,true,0,2
212777,5712,3,3,0,0,3,2,2,true,1,2,1,true,0,2
212838,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212840,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212832,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212834,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212841,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212845,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212842,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212846,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212848,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212850,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212851,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212847,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212852,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212853,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212859,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212857,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212855,5712,3,3,0,0,3,2,2,true,1,2,2,true,0,2
212869,5712,3,3,0,0,3,2,3,true,1,2,2,true,0,2
212868,5712,3,3,0,0,3,2,3,true,1,2,2,true,0,2
215053,5711,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215055,5711,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215054,5711,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215057,5711,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215059,5711,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215058,5711,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215056,5715,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215060,5711,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215061,5715,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
215317,5711,3,2,0,0,3,2,2,true,1,2,2,true,0,0
215322,5711,3,2,0,0,3,2,2,true,1,2,2,true,0,0
215320,5711,3,2,0,0,3,2,2,true,1,2,2,true,0,0
215340,5711,3,2,0,0,3,2,2,true,1,2,3,true,0,0
215799,5711,3,3,0,0,3,2,2,true,1,2,1,true,0,1
215869,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215866,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215865,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215871,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215870,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215872,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215882,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215883,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
215885,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,1
216047,5715,3,2,0,0,3,2,2,true,1,0,2,true,0,2
216046,5711,3,2,0,0,3,2,2,true,1,0,2,true,0,2
216045,5711,3,2,0,0,3,2,2,true,1,0,2,true,0,2
216078,5711,3,2,0,0,3,2,3,true,1,0,2,true,0,2
216081,5711,3,2,0,0,3,2,3,true,1,0,2,true,0,2
216923,5711,3,3,1,0,3,2,1,true,1,2,1,true,0,2
216871,5711,3,3,1,0,3,2,1,true,1,2,0,true,0,2
216971,5711,3,3,0,0,3,2,2,true,1,2,1,true,0,2
216972,5711,3,3,0,0,3,2,2,true,1,2,1,true,0,2
216924,5711,3,3,1,0,3,2,1,true,1,2,1,true,0,2
217027,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
216978,5715,3,3,0,0,3,2,1,true,1,2,2,true,0,2
217025,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217028,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217030,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217032,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217029,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217031,5715,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217033,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217035,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217034,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217036,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217038,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217041,5715,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217043,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217048,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217056,5711,3,3,0,0,3,2,3,true,1,2,2,true,0,2
217046,5711,3,3,0,0,3,2,2,true,1,2,2,true,0,2
217057,5715,3,3,0,0,3,2,3,true,1,2,2,true,0,2
217058,5711,3,3,0,0,3,2,3,true,1,2,2,true,0,2
220554,5691,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
220555,5691,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
220556,5691,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
220557,5691,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
220558,5694,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
220553,5691,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
220560,5691,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
220559,5691,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
221332,5691,2,2,0,0,3,2,2,true,1,2,2,true,0,0
221329,5694,2,2,0,0,3,2,2,true,1,2,2,true,0,0
221327,5691,2,2,0,0,3,2,2,true,1,2,2,true,0,0
221340,5691,2,2,0,0,3,2,2,true,1,2,2,true,0,0
222005,5694,2,3,1,0,3,2,1,true,1,2,0,true,0,1
222242,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,1
222254,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,1
222239,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,1
222247,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,1
222260,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,1
222472,5691,2,2,0,0,3,2,3,true,1,0,2,true,0,2
222435,5691,2,2,0,0,3,2,2,true,1,0,2,true,0,2
222439,5691,2,2,0,0,3,2,2,true,1,0,2,true,0,2
222477,5691,2,2,0,0,3,2,3,true,1,0,2,true,0,2
223632,5691,2,3,1,0,3,2,1,true,1,2,0,true,0,2
223633,5691,2,3,1,0,3,2,1,true,1,2,0,true,0,2
223626,5694,2,3,1,0,3,2,1,true,1,2,0,true,0,2
223717,5691,2,3,1,0,3,2,1,true,1,2,1,true,0,2
223715,5691,2,3,1,0,3,2,1,true,1,2,1,true,0,2
223860,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,2
223793,5691,2,3,0,0,3,2,2,true,1,2,1,true,0,2
223856,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,2
223861,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,2
223863,5691,2,3,0,0,3,2,2,true,1,2,2,true,0,2
223870,5694,2,3,0,0,3,2,2,true,1,2,2,true,0,2
223875,5691,2,3,0,0,3,2,3,true,1,2,2,true,0,2
223876,5692,2,3,0,0,3,2,3,true,1,2,2,true,0,2
228003,5552,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228002,5552,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228005,5551,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228004,5552,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228006,5551,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228007,5551,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228009,5553,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228010,5551,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228008,5552,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228011,5551,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
228525,5553,2,2,1,0,3,2,1,true,1,2,0,true,0,0
228610,5553,2,2,0,0,3,2,2,true,1,2,2,true,0,0
228614,5552,2,2,0,0,3,2,2,true,1,2,2,true,0,0
228612,5552,2,2,0,0,3,2,2,true,1,2,2,true,0,0
228613,5552,2,2,0,0,3,2,2,true,1,2,2,true,0,0
228621,5552,2,2,0,0,3,2,2,true,1,2,2,true,0,0
228615,5552,2,2,0,0,3,2,2,true,1,2,2,true,0,0
228620,5551,2,2,0,0,3,2,2,true,1,2,2,true,0,0
229258,5552,2,3,1,0,3,2,1,true,1,2,0,true,0,1
229433,5551,2,3,0,0,3,2,2,true,1,2,1,true,0,1
229342,5551,2,3,1,0,3,2,1,true,1,2,1,true,0,1
229563,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229555,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229554,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229570,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229572,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229569,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229583,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229576,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229573,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229591,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229584,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,1
229802,5552,2,2,0,0,3,2,2,true,1,0,2,true,0,2
229805,5551,2,2,0,0,3,2,2,true,1,0,2,true,0,2
229801,5551,2,2,0,0,3,2,2,true,1,0,2,true,0,2
229804,5553,2,2,0,0,3,2,2,true,1,0,2,true,0,2
229857,5551,2,2,0,0,3,2,3,true,1,0,2,true,0,2
229856,5551,2,2,0,0,3,2,3,true,1,0,2,true,0,2
229806,5552,2,2,0,0,3,2,2,true,1,0,2,true,0,2
229867,5552,2,2,0,0,3,2,3,true,1,0,2,true,0,2
229864,5552,2,2,0,0,3,2,3,true,1,0,2,true,0,2
231156,5551,2,3,1,0,3,2,1,true,1,2,1,true,0,2
231063,5553,2,3,1,0,3,2,1,true,1,2,0,true,0,2
231059,5553,2,3,1,0,3,2,1,true,1,2,0,true,0,2
231158,5553,2,3,1,0,3,2,1,true,1,2,1,true,0,2
231162,5551,2,3,1,0,3,2,1,true,1,2,1,true,0,2
231161,5551,2,3,1,0,3,2,1,true,1,2,1,true,0,2
231163,5552,2,3,1,0,3,2,1,true,1,2,1,true,0,2
231248,5551,2,3,0,0,3,2,2,true,1,2,1,true,0,2
231251,5551,2,3,0,0,3,2,2,true,1,2,1,true,0,2
231339,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231263,5552,2,3,0,0,3,2,1,true,1,2,2,true,0,2
231262,5552,2,3,0,0,3,2,1,true,1,2,2,true,0,2
231345,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231346,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231348,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231341,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231349,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231350,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231354,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231353,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231357,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231361,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231364,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231365,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231360,5553,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231366,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231367,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231372,5553,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231375,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231368,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231377,5551,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231376,5553,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231378,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
231389,5551,2,3,0,0,3,2,3,true,1,2,2,true,0,2
231369,5552,2,3,0,0,3,2,2,true,1,2,2,true,0,2
234900,5554,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
234902,5554,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
234903,5556,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
234899,5554,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
234904,5555,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
234901,5554,2,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
235515,5554,2,2,0,0,3,2,2,true,1,2,3,true,0,0
236203,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,1
235440,5554,2,2,0,0,3,2,2,true,1,2,1,true,0,0
236208,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,1
236205,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,1
236110,5555,2,3,0,0,3,2,2,true,1,2,1,true,0,1
236213,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,1
236212,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,1
236218,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,1
236225,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,1
236221,5556,2,3,0,0,3,2,2,true,1,2,2,true,0,1
236441,5554,2,2,0,0,3,2,2,true,1,0,2,true,0,2
236448,5554,2,2,0,0,3,2,2,true,1,0,2,true,0,2
236447,5554,2,2,0,0,3,2,2,true,1,0,2,true,0,2
237381,5554,2,3,1,0,3,2,1,true,1,2,0,true,0,2
237378,5554,2,3,1,0,3,2,1,true,1,2,0,true,0,2
237386,5554,2,3,1,0,3,2,1,true,1,2,0,true,0,2
237383,5554,2,3,1,0,3,2,1,true,1,2,0,true,0,2
237385,5554,2,3,1,0,3,2,1,true,1,2,0,true,0,2
237463,5554,2,3,1,0,3,2,1,true,1,2,1,true,0,2
237464,5555,2,3,1,0,3,2,1,true,1,2,1,true,0,2
237467,5555,2,3,1,0,3,2,1,true,1,2,1,true,0,2
237465,5554,2,3,1,0,3,2,1,true,1,2,1,true,0,2
237548,5554,2,3,0,0,3,2,1,true,1,2,2,true,0,2
237545,5554,2,3,0,0,3,2,1,true,1,2,2,true,0,2
237536,5556,2,3,0,0,3,2,2,true,1,2,1,true,0,2
237611,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237614,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237615,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237612,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237618,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237617,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237616,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237626,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237622,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237630,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237633,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237631,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237635,5555,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237638,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237642,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237646,5554,2,3,0,0,3,2,2,true,1,2,2,true,0,2
237656,5554,2,3,0,0,3,2,3,true,1,2,2,true,0,2
241519,5501,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241522,5503,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241520,5502,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
