"","HHID","Home","Urb","Comp","Child","Day","SEC","NumCars","Age","Driver","Gender","Wstat","pAge","pDriver","pGender","pWstat","Lng","Lat","PC6"
"221",27857,5751,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.79742970885421,51.4651556420268,"5751BH"
"222",27856,5751,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.79725435010991,51.4686342590659,"5751MH"
"223",27854,5751,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.80251883801357,51.4710831508706,"5751BB"
"224",27859,5751,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.80015516728112,51.4689619922225,"5751BB"
"225",27860,5754,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.82484158598606,51.4525712051275,"5754AM"
"226",27858,5754,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.81182213042322,51.4596491191769,"5754GG"
"227",27861,5751,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.79441045627966,51.4650745758164,"5751BL"
"228",27862,5751,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.80725740533685,51.4544999907126,"5751WG"
"229",27863,5752,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.80562787197553,51.4725636220518,"5752BE"
"230",28577,5751,3,2,0,0,3,2,2,"true",1,2,1,"true",0,0,5.80528497610272,51.4601539941916,"5751VP"
"231",28659,5751,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.79188563038746,51.4583032133882,"5751JZ"
"232",28665,5751,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.7789026663491,51.4657806810704,"5751CE"
"233",28667,5751,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.80230862911121,51.4546479910802,"5751ZK"
"234",28672,5751,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.79077592168634,51.4680304273117,"5751CB"
"235",28578,5751,3,2,0,0,3,2,2,"true",1,2,1,"true",0,0,5.80272599290872,51.4585419392991,"5751TN"
"236",28707,5751,3,2,0,0,3,2,2,"true",1,2,3,"true",0,0,5.78559597603827,51.4618790539859,"5751HX"
"237",28676,5751,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.80757741339188,51.4534194225879,"5751RP"
"238",29810,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.78120438393411,51.462578483083,"5751EG"
"239",29818,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.79218709681141,51.4678609467023,"5751MX"
"240",29816,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.78682002678848,51.466773047148,"5751EA"
"241",29822,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.80751248534769,51.4547346135648,"5751WG"
"242",29806,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.80204205626891,51.4645476056062,"5751AN"
"243",29819,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.78075311468951,51.4645946117491,"5751EE"
"244",29833,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.78171493029939,51.4661416830663,"5751EA"
"245",29836,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.80275282990646,51.4594640769781,"5751TT"
"246",29842,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.78570985403237,51.464123207711,"5751EZ"
"247",29840,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.78745548820393,51.4598663838197,"5751HH"
"248",30058,5751,3,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.79053956785943,51.4649052896671,"5751CK"
"249",30061,5751,3,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.8043414637275,51.4599791382382,"5751TR"
"250",30065,5754,3,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.81306305324351,51.4669321003458,"5754DL"
"251",30124,5754,3,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.81411047203743,51.462182225525,"5754GD"
"252",30125,5751,3,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.79213403458838,51.4688703616524,"5751MZ"
"253",30067,5751,3,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.79909073204836,51.4578381672776,"5751XG"
"254",30126,5751,3,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.79906000301726,51.4714968373193,"5751BB"
"255",31624,5751,3,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.80710553415859,51.4543929536391,"5751WG"
"256",31721,5751,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.80459937302668,51.4559801303034,"5751VH"
"257",31722,5752,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.81232243842212,51.483354131176,"5752RE"
"258",31718,5751,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.78069429071311,51.4617902291013,"5751JH"
"259",31723,5751,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.79615686596786,51.4592764787704,"5751WN"
"260",31818,5751,3,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.81466656823124,51.4535409534419,"5751RG"
"261",31836,5751,3,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.79005495489708,51.4641967036304,"5751GV"
"262",31717,5751,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.78519701143747,51.4607195544972,"5751JD"
"263",31929,5754,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.80886017016697,51.4631358704054,"5754EJ"
"264",31839,5754,3,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.82181972233252,51.4541623668432,"5754AD"
"265",31930,5752,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.80737292636232,51.4749367974632,"5752BH"
"266",31927,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78244512629733,51.4636173901704,"5751EL"
"267",31933,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78822973375991,51.4590887774322,"5751HC"
"268",31932,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78855703521288,51.4621552396432,"5751HT"
"269",31935,5752,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.8166197670709,51.4747396250339,"5752AH"
"270",31937,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.79539716546516,51.4704694976028,"5751MT"
"271",31938,5754,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.8144795856769,51.459510470221,"5754BK"
"272",31936,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.8015811876554,51.4660716876538,"5751AC"
"273",31940,5754,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.81443729706505,51.466011353761,"5754DZ"
"274",31942,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.80931035155724,51.4572676752047,"5751SK"
"275",31939,5752,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.80836793780888,51.4790525512712,"5752RD"
"276",31944,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78964142655384,51.4685956983282,"5751CB"
"277",31946,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78880377755067,51.459967276776,"5751HC"
"278",31949,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.79198384703203,51.4626641179024,"5751HK"
"279",31950,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.79852495850351,51.4641568660484,"5751AP"
"280",31945,5754,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.80972430085312,51.4604910185621,"5754GA"
"281",31952,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.80643753996791,51.4616723547434,"5751LP"
"282",31955,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78863807717663,51.4616042688048,"5751HP"
"283",31951,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78905798517447,51.46037370826,"5751HH"
"284",31957,5754,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.80931817490608,51.4721750963355,"5754PA"
"285",31960,5754,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.81807395894622,51.462259387673,"5754BM"
"286",31961,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78867342939445,51.4571180355225,"5751JN"
"287",31965,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.79549968596239,51.4559937628529,"5751KB"
"288",31962,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.7736347010191,51.4608195337997,"5751PN"
"289",31967,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.77365738060784,51.4653909348879,"5751PW"
"290",31970,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.77368417529916,51.4628078849843,"5751PD"
"291",31963,5754,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.82059973086944,51.4571462157763,"5754AW"
"292",31975,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.79910605904985,51.4599512787421,"5751XS"
"293",31989,5751,3,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.81441128439369,51.4529745315292,"5751RH"
"294",31988,5754,3,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.81254414547153,51.4652580353098,"5754HC"
"295",31971,5751,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.78741547419947,51.4620934602043,"5751HV"
"296",34862,5525,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.2960902494654,51.3696951131547,"5525BA"
"297",34865,5521,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.30917963330547,51.3584789133617,"5521AN"
"298",34863,5521,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.34128161626492,51.3375597671696,"5521NB"
"299",34864,5521,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.32575021387793,51.3588345479635,"5521HE"
"300",34866,5525,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.29415503750659,51.365888262409,"5525AS"
"301",34868,5521,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.32360062183184,51.3589953881018,"5521TE"
"302",34867,5525,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.29599019095971,51.364314801481,"5525AR"
"303",34870,5521,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.32433798814213,51.3520498297278,"5521NB"
"304",34869,5521,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.30461419525031,51.3546920125693,"5521SM"
"305",35303,5521,3,2,0,0,3,2,2,"true",1,2,1,"true",0,0,5.30455606301801,51.3554777245927,"5521SW"
"306",35361,5521,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.31775939091339,51.355365982049,"5521JN"
"307",35364,5521,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.32633486449029,51.3524735450303,"5521NB"
"308",35373,5521,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.32303477133128,51.3607550944481,"5521TA"
"309",35394,5521,3,2,0,0,3,2,2,"true",1,2,3,"true",0,0,5.32306894091997,51.3568628068581,"5521WB"
"310",35393,5521,3,2,0,0,3,2,2,"true",1,2,3,"true",0,0,5.31598854350878,51.3525512321569,"5521VG"
"311",35867,5521,3,3,1,0,3,2,1,"true",1,2,0,"true",0,1,5.32280595705848,51.3644644704998,"5521CB"
"312",36082,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.31060974901975,51.3529238375332,"5521JC"
"313",35920,5521,3,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.30973031470092,51.3580812373347,"5521AN"
"314",35921,5525,3,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.30067614822584,51.3731757220633,"5525AG"
"315",36084,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.30073085794626,51.3542010942283,"5521SZ"
"316",36091,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.30047734430165,51.3536120982849,"5521SZ"
"317",36092,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.31084742997993,51.361804831608,"5521CL"
"318",36093,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.32526525191961,51.3620183889992,"5521GD"
"319",36096,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.31264920519164,51.3627037100921,"5521CK"
"320",36098,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.31261887700598,51.3631875040195,"5521CK"
"321",36090,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.33035358944036,51.3592416636368,"5521HB"
"322",36109,5524,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.35103349077426,51.3796195300526,"5524AC"
"323",36094,5525,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.30316678420613,51.3699900964856,"5525AC"
"324",36112,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.34058479861741,51.3366220220255,"5521NB"
"325",36107,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.31396137815296,51.3528400397389,"5521VE"
"326",36114,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.33081491807107,51.3501462973846,"5521NH"
"327",36117,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.31048399321743,51.3523405875077,"5521LS"
"328",36256,5521,3,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.30374831494833,51.3550239225958,"5521SW"
"329",36253,5521,3,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.30717017196526,51.3535759341978,"5521LG"
"330",36289,5521,3,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.30933897883182,51.350262455126,"5521MX"
"331",37216,5525,3,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.30036801419238,51.3691883220939,"5525CA"
"332",37283,5521,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.32040003509884,51.3620911913825,"5521EE"
"333",37220,5525,3,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.29684052448196,51.3702766752997,"5525BB"
"334",37344,5524,3,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.36778230346047,51.3814548184614,"5524AP"
"335",37347,5521,3,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.31878247200898,51.352418522367,"5521KR"
"336",37284,5521,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.34152513155292,51.3371223863784,"5521NB"
"337",37348,5524,3,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.34385059028987,51.3748433670896,"5524AJ"
"338",37355,5525,3,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.30361766691363,51.3641465017009,"5525AS"
"339",37415,5524,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.35261181171969,51.3771164010609,"5524AW"
"340",37414,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.31886253505276,51.3586518585755,"5521KB"
"341",37223,5521,3,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.31414851419392,51.3560768721821,"5521JJ"
"342",37417,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.32745540184111,51.3604384146348,"5521GV"
"343",37418,5524,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.34785974071579,51.3763481676443,"5524AH"
"344",37419,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.33041094433749,51.3606404697608,"5521HB"
"345",37423,5525,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.30059948105244,51.3716505754161,"5525AG"
"346",37427,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.32467060987905,51.354586317195,"5521NB"
"347",37421,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.325377876035,51.3536749761136,"5521NB"
"348",37430,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.31572283156404,51.3614093628013,"5521KA"
"349",37428,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.30612522535847,51.3525428131846,"5521RB"
"350",37432,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.32060455674082,51.3642362115007,"5521CB"
"351",37433,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.31634362957727,51.3507317876727,"5521KS"
"352",37440,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.3261024957589,51.3601862330378,"5521GV"
"353",37444,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.32883427892908,51.3607115885356,"5521GV"
"354",37446,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.32811879545103,51.3587049282593,"5521HG"
"355",37443,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.31356979052275,51.3598757746787,"5521BE"
"356",37448,5521,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.32814175779456,51.3530361299681,"5521NB"
"357",37456,5521,3,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.3246867019675,51.3586452651438,"5521HE"
"358",38520,5513,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.32783694744295,51.4439183733029,"5513AL"
"359",38519,5513,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.32676107278123,51.4442515539371,"5513AL"
"360",38522,5512,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.30114066093469,51.4264090573229,"5512AW"
"361",38523,5513,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.33253800573379,51.443964407478,"5513DA"
"362",38524,5512,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.29218147539906,51.4381678221091,"5512CB"
"363",38521,5511,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.34806976713067,51.3997822622624,"5511AB"
"364",38723,5513,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.34385696064163,51.4449006301393,"5513AR"
"365",38722,5511,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.34610934630948,51.4027910479945,"5511KD"
"366",39021,5512,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.29303699103709,51.4190602051619,"5512AP"
"367",39023,5512,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.28388965879392,51.4194265129577,"5512BV"
"368",39026,5512,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.30095033661476,51.4371780294389,"5512CB"
"369",39030,5513,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.33776715058377,51.4431659859995,"5513AH"
"370",39096,5513,3,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.3499385200729,51.4446679174897,"5513AR"
"371",39033,5512,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.2812719736876,51.4188425608936,"5512BV"
"372",39084,5512,3,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.28875679150604,51.4323091742141,"5512CB"
"373",39501,5512,3,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.29952737558024,51.428261057711,"5512AW"
"374",39552,5513,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.34348700058518,51.4461088427302,"5513BP"
"375",39556,5513,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.34736535206264,51.4432763283892,"5513AB"
"376",39559,5513,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.34387308880953,51.4449011939212,"5513AR"
"377",39560,5512,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.28919270470735,51.416630540521,"5512AH"
"378",39555,5513,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.34610543580086,51.4474000045448,"5513AS"
"379",39562,5512,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.28957915454345,51.4350018682026,"5512CB"
"380",39564,5513,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.34086644078819,51.4441903091795,"5513AP"
"381",39567,5513,3,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.34368822502603,51.4448410530496,"5513BV"
"382",43357,5629,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.48058080661772,51.4887219966564,"5629LB"
"383",43358,5629,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.46757376498143,51.485320419101,"5629HM"
"384",43355,5629,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.46454434940904,51.4954594766041,"5629CG"
"385",43360,5629,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.4824143769605,51.4920798427844,"5629TA"
"386",43361,5628,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.48149487301643,51.4762043047772,"5628RA"
"387",43356,5629,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.46744394436275,51.485735738888,"5629HM"
"388",43359,5628,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.4651811685062,51.4834766857253,"5628EP"
"389",43362,5629,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.48115811823793,51.489833678094,"5629JX"
"390",43363,5628,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.46337824962766,51.4807614842164,"5628HD"
"391",43364,5629,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.46050738359985,51.4881672437017,"5629HG"
"392",43374,5628,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.47620852397608,51.4822968965443,"5628PR"
"393",43372,5629,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.46362423045149,51.4840955130905,"5629GA"
"394",43464,5628,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.47815645871464,51.4782772841325,"5628RT"
"395",43466,5628,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.47927977625283,51.4787696776349,"5628RJ"
"396",43465,5628,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.45682611974224,51.4796087857744,"5628CA"
"397",43467,5628,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.46305439329919,51.4814646584395,"5628GK"
"398",43373,5629,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.47383924658623,51.4923901677656,"5629RC"
"399",43468,5629,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.46863334073647,51.4920356957215,"5629RD"
"400",43469,5628,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.47367806884969,51.4825719842301,"5628ZW"
"401",43473,5629,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.46559480566227,51.4939078902842,"5629CG"
"402",43470,5629,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.46529951723077,51.4957330887614,"5629CG"
"403",43472,5628,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.47576914689803,51.4782787355955,"5628NM"
"404",44545,5629,0,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.48584595821565,51.4874585241647,"5629KH"
"405",44568,5629,0,2,0,0,3,2,3,"true",1,2,3,"true",0,0,5.47331627533232,51.4855527598332,"5629MB"
"406",44422,5628,0,2,1,0,3,2,1,"true",1,2,0,"true",0,0,5.48344375917749,51.4783447580123,"5628RJ"
"407",44448,5629,0,2,0,0,3,2,1,"true",1,2,1,"true",0,0,5.47287561223779,51.489582252635,"5629NV"
"408",45309,5628,0,3,0,0,3,2,1,"true",1,2,1,"true",0,1,5.47030873797632,51.4773035162771,"5628GA"
"409",45313,5628,0,3,0,0,3,2,1,"true",1,2,1,"true",0,1,5.48380275419204,51.4806151486176,"5628TL"
"410",45231,5628,0,3,1,0,3,2,1,"true",1,2,0,"true",0,1,5.46783393507524,51.4820533290758,"5628EE"
"411",45310,5629,0,3,0,0,3,2,1,"true",1,2,1,"true",0,1,5.46997085258135,51.489028012055,"5629PK"
"412",45337,5628,0,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.48314835250798,51.4798986406724,"5628TR"
"413",45315,5629,0,3,0,0,3,2,1,"true",1,2,1,"true",0,1,5.48436052847741,51.4875266478581,"5629KH"
"414",45452,5629,0,3,0,0,3,2,1,"true",1,2,2,"true",0,1,5.46945791847715,51.4904770458374,"5629RD"
"415",45516,5629,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.46400962028739,51.4856013590153,"5629GD"
"416",45521,5628,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.46111735007476,51.4803497179459,"5628AC"
"417",45338,5628,0,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.46742635935748,51.481260502203,"5628GE"
"418",45523,5628,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.47568657813837,51.4771238719093,"5628NB"
"419",45524,5629,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.47487760646192,51.489484151964,"5629NR"
"420",45527,5629,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.45685600357104,51.4841413507523,"5629GV"
"421",45538,5628,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.48705657009871,51.4825438209783,"5628VV"
"422",45541,5628,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.4733369173912,51.4768178499522,"5628GM"
"423",45525,5628,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.46836410905177,51.4784060712586,"5628LD"
"424",45544,5628,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.46448053247321,51.4814552878357,"5628GK"
"425",45770,5629,0,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.4625821395983,51.4941464270646,"5629CG"
"426",45768,5628,0,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.478905227147,51.4783299977699,"5628RT"
"427",45689,5628,0,2,0,0,3,2,2,"true",1,0,1,"true",0,2,5.48686145499875,51.4770278935823,"5628WB"
"428",45773,5629,0,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.47275903775902,51.4916923083109,"5629RK"
"429",47087,5629,0,3,0,0,3,2,1,"true",1,2,0,"true",0,2,5.47568465644752,51.4883979399726,"5629MC"
"430",47088,5629,0,3,0,0,3,2,1,"true",1,2,0,"true",0,2,5.48093966803536,51.491824916772,"5629NB"
"431",47086,5629,0,3,0,0,3,2,1,"true",1,2,0,"true",0,2,5.48018893657703,51.4928145249412,"5629NB"
"432",47136,5629,0,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.4627433731941,51.4851435120564,"5629GN"
"433",47178,5628,0,3,1,0,3,2,0,"true",1,2,1,"true",0,2,5.48600759269947,51.47958653065,"5628TK"
"434",47143,5628,0,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.47364308632585,51.4832566676769,"5628ZT"
"435",47128,5628,0,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.4776127154323,51.4769276506381,"5628SE"
"436",47180,5629,0,3,1,0,3,2,0,"true",1,2,1,"true",0,2,5.47928043705652,51.4910081002424,"5629ND"
"437",47223,5628,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.45761357024648,51.4795694495866,"5628CB"
"438",47227,5628,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.46438254538925,51.4776305451976,"5628KC"
"439",47236,5629,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.47706292307003,51.4842141128013,"5629KP"
"440",47238,5629,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.47500615125191,51.4936591825553,"5629BJ"
"441",47239,5628,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.47158896441312,51.4837391125915,"5628ZT"
"442",47230,5629,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.47974079495747,51.484540902068,"5629BA"
