"","HHID","Home","MemID","EpisodeID","OrigLoc","DestLoc","LeaveTime","TravelTime","BeginTime","EndTime","ActivityType","Mode","With","Charging","SchedID","DestLng","DestLat","DestPC6","OrigLng","OrigLat","OrigPC6"
"128",7636,5683,0,1,5683,5683,"08:03+0",6,"08:09+0","13:28+0","Work","Car","Missing","NoCharging","7636-0-1",5.40666871536352,51.5032767050295,"5683PN",5.40408442262188,51.5082779534379,"5683KL"
"129",7636,5683,0,2,5683,5683,"13:28+0",6,"13:34+0","03:00+1","Home","Car","Missing","PrivateCharging","7636-0-2",5.39729655789351,51.5047539193697,"5683BV",5.40666871536352,51.5032767050295,"5683PN"
"130",7636,5683,1,0,5683,5683,"03:00+0",0,"03:00+0","03:00+1","Home","Missing","Missing","NoCharging","7636-1-0",5.41354834610117,51.4973775603399,"5683RL",NA,NA,"Home"
"131",7635,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","07:53+0","Home","Missing","Missing","NoCharging","7635-0-0",5.35536259303917,51.5038865190881,"5684NH",NA,NA,"Home"
"132",7635,5684,0,1,5684,5507,"07:53+0",15,"08:08+0","16:38+0","Work","Car","Missing","NoCharging","7635-0-1",5.37019129949889,51.4357316038107,"5507TB",5.35536259303917,51.5038865190881,"5684NH"
"133",7635,5684,0,2,5507,5507,"16:47+0",6,"16:53+0","18:31+0","Business","Car","Missing","SemiPublicCharging","7635-0-2",5.37928614158931,51.4353095200202,"5507PN",5.37019129949889,51.4357316038107,"5507TB"
"134",7635,5684,0,3,5507,5684,"18:31+0",15,"18:46+0","03:00+1","Home","Car","Missing","NoCharging","7635-0-3",5.39280678907503,51.4994491334166,"5684WR",5.37928614158931,51.4353095200202,"5507PN"
"135",7635,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","17:30+0","Home","Missing","Missing","PrivateCharging","7635-1-0",5.39114301559775,51.4932850198281,"5684JE",NA,NA,"Home"
"136",7635,5684,1,1,5684,5682,"17:30+0",4,"17:34+0","19:27+0","Leisure","Car","Missing","NoCharging","7635-1-1",5.38468959156296,51.5235975374711,"5682JC",5.39114301559775,51.4932850198281,"5684JE"
"137",7635,5684,1,2,5682,5684,"19:27+0",4,"19:31+0","03:00+1","Home","Car","Missing","NoCharging","7635-1-2",5.38731826233559,51.4991811929287,"5684LB",5.38468959156296,51.5235975374711,"5682JC"
"138",7638,5683,0,0,5683,5683,"03:00+0",0,"03:00+0","16:08+0","Home","Missing","Missing","NoCharging","7638-0-0",5.40113259420596,51.5136835483873,"5683EH",NA,NA,"Home"
"139",7638,5683,0,1,5683,5683,"16:08+0",21,"16:29+0","16:50+0","Services","Walking or Biking","Missing","NoCharging","7638-0-1",5.40832329693301,51.5032487297134,"5683PL",5.40113259420596,51.5136835483873,"5683EH"
"140",7638,5683,0,2,5683,5683,"16:50+0",27,"17:17+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7638-0-2",5.41766492067369,51.4959805499134,"5683PG",5.40832329693301,51.5032487297134,"5683PL"
"141",7638,5683,1,0,5683,5683,"03:00+0",0,"03:00+0","09:26+0","Home","Missing","Missing","PrivateCharging","7638-1-0",5.40441368228943,51.5058767303792,"5683LN",NA,NA,"Home"
"142",7638,5683,1,1,5683,5683,"09:26+0",9,"09:35+0","12:35+0","Work","Walking or Biking","Missing","NoCharging","7638-1-1",5.40695551583865,51.5031911043274,"5683PN",5.40441368228943,51.5058767303792,"5683LN"
"143",7638,5683,1,2,5683,5683,"12:35+0",17,"12:52+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7638-1-2",5.39488478845234,51.5089339609161,"5683BM",5.40695551583865,51.5031911043274,"5683PN"
"144",7666,5683,0,0,5683,5683,"03:00+0",0,"03:00+0","15:14+0","Home","Missing","Missing","PrivateCharging","7666-0-0",5.42313955091889,51.4929856957712,"5683PX",NA,NA,"Home"
"145",7666,5683,0,1,5683,5683,"15:14+0",16,"15:30+0","18:55+0","Leisure","Walking or Biking","Missing","NoCharging","7666-0-1",5.40918009465895,51.5069691428409,"5683KV",5.42313955091889,51.4929856957712,"5683PX"
"146",7666,5683,0,2,5683,5683,"18:55+0",29,"19:24+0","19:29+0","Leisure","Walking or Biking","Missing","NoCharging","7666-0-2",5.39235329791718,51.5107071966351,"5683AP",5.40918009465895,51.5069691428409,"5683KV"
"147",7666,5683,0,3,5683,5683,"19:29+0",23,"19:52+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7666-0-3",5.41119866347847,51.5002299226038,"5683CR",5.39235329791718,51.5107071966351,"5683AP"
"148",7666,5683,1,0,5683,5683,"03:00+0",0,"03:00+0","18:05+0","Home","Missing","Missing","NoCharging","7666-1-0",5.41481638844523,51.4957237125873,"5683PH",NA,NA,"Home"
"149",7666,5683,1,1,5683,5682,"18:05+0",3,"18:08+0","18:47+0","Business","Car as Passenger","Missing","PublicCharging","7666-1-1",5.39383043362122,51.5201970386403,"5682HH",5.41481638844523,51.4957237125873,"5683PH"
"150",7666,5683,1,2,5682,5683,"18:47+0",3,"18:50+0","03:00+1","Home","Car as Passenger","Missing","PrivateCharging","7666-1-2",5.41553540517151,51.4988006305679,"5683PJ",5.39383043362122,51.5201970386403,"5682HH"
"151",7657,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","08:16+0","Home","Missing","Missing","NoCharging","7657-0-0",5.3933444668463,51.5038384767929,"5684BE",NA,NA,"Home"
"152",7657,5684,0,1,5684,5684,"08:16+0",10,"08:26+0","16:19+0","Work","Walking or Biking","Missing","NoCharging","7657-0-1",5.37595099729828,51.5127008431958,"5684LX",5.3933444668463,51.5038384767929,"5684BE"
"153",7657,5684,0,2,5684,5684,"16:19+0",17,"16:36+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7657-0-2",5.38832719244379,51.5095561169561,"5684NE",5.37595099729828,51.5127008431958,"5684LX"
"154",7657,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","17:41+0","Home","Missing","Missing","PrivateCharging","7657-1-0",5.39139539728055,51.5020722102527,"5684SC",NA,NA,"Home"
"155",7657,5684,1,1,5684,5684,"17:41+0",14,"17:55+0","02:52+1","Touring","Walking or Biking","Missing","NoCharging","7657-1-1",5.40867851176169,51.4973221145373,"5684PR",5.39139539728055,51.5020722102527,"5684SC"
"156",7657,5684,1,2,5684,5684,"02:52+1",8,"03:00+1","03:00+1","Home","Walking or Biking","Missing","NoCharging","7657-1-2",5.38423025195941,51.5043539121505,"5684GG",5.40867851176169,51.4973221145373,"5684PR"
"157",7646,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","06:46+0","Home","Missing","Missing","PrivateCharging","7646-0-0",5.39363890552524,51.4953554100403,"5684XJ",NA,NA,"Home"
"158",7646,5684,0,1,5684,4701,"06:46+0",99,"08:25+0","09:47+0","Work","Public Transport","Missing","NoCharging","7646-0-1",4.45201776840439,51.530928288284,"4701BK",5.39363890552524,51.4953554100403,"5684XJ"
"159",7646,5684,0,2,4701,5684,"09:47+0",99,"11:26+0","03:00+1","Home","Public Transport","Missing","NoCharging","7646-0-2",5.39052589286717,51.499443681436,"5684WG",4.45201776840439,51.530928288284,"4701BK"
"160",7646,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","08:03+0","Home","Missing","Missing","NoCharging","7646-1-0",5.39170155257385,51.4937310926182,"5684JE",NA,NA,"Home"
"161",7646,5684,1,1,5684,5682,"08:03+0",11,"08:14+0","09:03+0","Social","Walking or Biking","Missing","NoCharging","7646-1-1",5.36945322024059,51.5410791367309,"5682PD",5.39170155257385,51.4937310926182,"5684JE"
"162",7646,5684,1,2,5682,5681,"09:03+0",10,"09:13+0","09:28+0","Social","Walking or Biking","Missing","NoCharging","7646-1-2",5.42595425061957,51.5268525131879,"5681PN",5.36945322024059,51.5410791367309,"5682PD"
"163",7646,5684,1,3,5681,5683,"09:28+0",11,"09:39+0","11:27+0","Work","Walking or Biking","Missing","NoCharging","7646-1-3",5.40612510268547,51.5021561547289,"5683CK",5.42595425061957,51.5268525131879,"5681PN"
"164",7646,5684,1,4,5683,5684,"11:27+0",3,"11:30+0","13:12+0","Home","Walking or Biking","Missing","NoCharging","7646-1-4",5.35615518267685,51.5046100976111,"5684NH",5.40612510268547,51.5021561547289,"5683CK"
"165",7646,5684,1,5,5684,5683,"13:12+0",1,"13:13+0","14:53+0","Work","Car","Missing","PublicCharging","7646-1-5",5.40306054845183,51.5039661178122,"5683CB",5.35615518267685,51.5046100976111,"5684NH"
"166",7646,5684,1,6,5683,5684,"14:53+0",1,"14:54+0","03:00+1","Home","Car","Missing","NoCharging","7646-1-6",5.39524717814212,51.4959870012402,"5684VK",5.40306054845183,51.5039661178122,"5683CB"
"167",7667,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","07:41+0","Home","Missing","Missing","NoCharging","7667-0-0",5.38590200741463,51.5021177543161,"5684CR",NA,NA,"Home"
"168",7667,5684,0,1,5684,5684,"07:41+0",10,"07:51+0","12:01+0","Work","Walking or Biking","Missing","NoCharging","7667-0-1",5.4080258557136,51.4979063306078,"5684PR",5.38590200741463,51.5021177543161,"5684CR"
"169",7667,5684,0,2,5684,5684,"12:01+0",8,"12:09+0","15:58+0","Home","Walking or Biking","Missing","NoCharging","7667-0-2",5.39695056418473,51.4941458628796,"5684XW",5.4080258557136,51.4979063306078,"5684PR"
"170",7667,5684,0,3,5684,5684,"15:58+0",8,"16:06+0","16:08+0","Services","Car","Missing","NoCharging","7667-0-3",5.39400308341707,51.4881501090422,"5684PJ",5.39695056418473,51.4941458628796,"5684XW"
"171",7667,5684,0,4,5684,5684,"16:34+0",9,"16:43+0","20:54+0","Social","Car","Missing","NoCharging","7667-0-4",5.38092101565769,51.4883020054912,"5684PC",5.39400308341707,51.4881501090422,"5684PJ"
"172",7667,5684,0,5,5684,5684,"20:54+0",5,"20:59+0","03:00+1","Home","Car","Missing","PrivateCharging","7667-0-5",5.39660833603285,51.4943305993781,"5684XW",5.38092101565769,51.4883020054912,"5684PC"
"173",7667,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","12:23+0","Home","Missing","Missing","NoCharging","7667-1-0",5.38302695633574,51.5068817458888,"5684EH",NA,NA,"Home"
"174",7667,5684,1,1,5684,5652,"12:23+0",9,"12:32+0","12:52+0","Groceries","Car","Missing","NoCharging","7667-1-1",5.42982673490037,51.4322642194353,"5652AN",5.38302695633574,51.5068817458888,"5684EH"
"175",7667,5684,1,2,5652,5684,"12:52+0",9,"13:01+0","03:00+1","Home","Car","Missing","NoCharging","7667-1-2",5.38379138296241,51.508526307386,"5684AB",5.42982673490037,51.4322642194353,"5652AN"
"176",7670,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","09:02+0","Home","Missing","Missing","PrivateCharging","7670-0-0",5.35438145442007,51.5054387991527,"5684NH",NA,NA,"Home"
"177",7670,5684,0,1,5684,5684,"09:02+0",15,"09:17+0","11:38+0","Work","Walking or Biking","Missing","NoCharging","7670-0-1",5.40228454931301,51.4947264108607,"5684PR",5.35438145442007,51.5054387991527,"5684NH"
"178",7670,5684,0,2,5684,5684,"11:44+0",23,"12:07+0","14:17+0","Home","Walking or Biking","Missing","NoCharging","7670-0-2",5.35578021479532,51.5054926296188,"5684NH",5.40228454931301,51.4947264108607,"5684PR"
"179",7670,5684,0,3,5684,5684,"14:17+0",7,"14:24+0","16:45+0","Work","Car","Missing","PublicCharging","7670-0-3",5.3750735837289,51.5119501789611,"5684LX",5.35578021479532,51.5054926296188,"5684NH"
"180",7670,5684,0,4,5684,5684,"16:45+0",7,"16:52+0","03:00+1","Home","Car","Missing","NoCharging","7670-0-4",5.39032864311265,51.5082509508782,"5684AA",5.3750735837289,51.5119501789611,"5684LX"
"181",7670,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","09:04+0","Home","Missing","Missing","NoCharging","7670-1-0",5.39094450148887,51.5062430508436,"5684BA",NA,NA,"Home"
"182",7670,5684,1,1,5684,5684,"09:04+0",5,"09:09+0","10:17+0","Work","Car","Missing","PublicCharging","7670-1-1",5.39350161071807,51.4853354593917,"5684PH",5.39094450148887,51.5062430508436,"5684BA"
"183",7670,5684,1,2,5684,5684,"10:17+0",9,"10:26+0","11:57+0","Home","Car","Missing","PrivateCharging","7670-1-2",5.38157317858606,51.5004400718682,"5684SL",5.39350161071807,51.4853354593917,"5684PH"
"184",7670,5684,1,3,5684,5684,"12:12+0",13,"12:25+0","15:42+0","Work","Walking or Biking","Missing","NoCharging","7670-1-3",5.39660523208033,51.4858399024634,"5684PH",5.38157317858606,51.5004400718682,"5684SL"
"185",7670,5684,1,4,5684,5684,"15:42+0",22,"16:04+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7670-1-4",5.38713360223878,51.5092220598245,"5684AE",5.39660523208033,51.4858399024634,"5684PH"
"186",7671,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","15:34+0","Home","Missing","Missing","NoCharging","7671-0-0",5.39559741895434,51.4968343761956,"5684TR",NA,NA,"Home"
"187",7671,5684,0,1,5684,1744,"15:34+0",115,"17:29+0","21:29+0","Social","Car","Missing","SemiPublicCharging","7671-0-1",4.75350297899398,52.7705760646367,"1744KS",5.39559741895434,51.4968343761956,"5684TR"
"188",7671,5684,0,2,1744,5684,"21:29+0",115,"23:24+0","03:00+1","Home","Car","Missing","NoCharging","7671-0-2",5.39423428727443,51.4977599629468,"5684VE",4.75350297899398,52.7705760646367,"1744KS"
"189",7671,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","13:06+0","Home","Missing","Missing","PrivateCharging","7671-1-0",5.39562075846353,51.4952137336985,"5684XS",NA,NA,"Home"
"190",7671,5684,1,1,5684,5682,"13:06+0",4,"13:10+0","13:36+0","Groceries","Car","Missing","NoCharging","7671-1-1",5.36936238939235,51.5355062290542,"5682PD",5.39562075846353,51.4952137336985,"5684XS"
"191",7671,5684,1,2,5682,5684,"13:36+0",4,"13:40+0","15:21+0","Home","Car","Missing","PrivateCharging","7671-1-2",5.39108143249042,51.5058023207151,"5684BJ",5.36936238939235,51.5355062290542,"5682PD"
"192",7671,5684,1,3,5684,5682,"15:21+0",4,"15:25+0","16:37+0","Groceries","Car","Missing","PublicCharging","7671-1-3",5.39216950613366,51.5172779880109,"5682HX",5.39108143249042,51.5058023207151,"5684BJ"
"193",7671,5684,1,4,5682,5684,"16:37+0",4,"16:41+0","03:00+1","Home","Car","Missing","NoCharging","7671-1-4",5.38165250311518,51.5081680681359,"5684EL",5.39216950613366,51.5172779880109,"5682HX"
"194",7674,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","08:22+0","Home","Missing","Missing","NoCharging","7674-0-0",5.38600426075929,51.4938615337355,"5684JC",NA,NA,"Home"
"195",7674,5684,0,1,5684,5684,"08:22+0",17,"08:39+0","10:17+0","Work","Walking or Biking","Missing","NoCharging","7674-0-1",5.40741499865126,51.4919070816293,"5684PR",5.38600426075929,51.4938615337355,"5684JC"
"196",7674,5684,0,2,5684,5684,"10:30+0",9,"10:39+0","10:57+0","Home","Walking or Biking","Missing","NoCharging","7674-0-2",5.39885512735303,51.4951215550478,"5684TT",5.40741499865126,51.4919070816293,"5684PR"
"197",7674,5684,0,3,5684,5684,"10:57+0",23,"11:20+0","17:33+0","Work","Walking or Biking","Missing","NoCharging","7674-0-3",5.40875692561616,51.4938728260377,"5684PR",5.39885512735303,51.4951215550478,"5684TT"
"198",7674,5684,0,4,5684,5684,"17:33+0",23,"17:56+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7674-0-4",5.38069544214824,51.5088656379302,"5684EL",5.40875692561616,51.4938728260377,"5684PR"
"199",7674,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","08:50+0","Home","Missing","Missing","SemiPublicCharging","7674-1-0",5.38312072850367,51.5068611991577,"5684EH",NA,NA,"Home"
"200",7674,5684,1,1,5684,5684,"08:50+0",5,"08:55+0","12:03+0","Work","Car","Missing","NoCharging","7674-1-1",5.40403580189227,51.4928143601333,"5684PR",5.38312072850367,51.5068611991577,"5684EH"
"201",7674,5684,1,2,5684,5683,"12:32+0",1,"12:33+0","14:39+0","Social","Car","Missing","NoCharging","7674-1-2",5.39269659337445,51.5101444030637,"5683BE",5.40403580189227,51.4928143601333,"5684PR"
"202",7674,5684,1,3,5683,5684,"14:39+0",1,"14:40+0","03:00+1","Home","Car","Missing","NoCharging","7674-1-3",5.38757137528626,51.5065685462944,"5684AV",5.39269659337445,51.5101444030637,"5683BE"
"203",7668,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","12:44+0","Home","Missing","Missing","PrivateCharging","7668-0-0",5.38995859357896,51.5063260694326,"5684BB",NA,NA,"Home"
"204",7668,5684,0,1,5684,5611,"12:44+0",15,"12:59+0","13:14+0","Social","Car","Missing","PublicCharging","7668-0-1",5.47849801186106,51.4297199102148,"5611LB",5.38995859357896,51.5063260694326,"5684BB"
"205",7668,5684,0,2,5611,5684,"13:26+0",15,"13:41+0","13:46+0","Leisure","Car","Missing","SemiPublicCharging","7668-0-2",5.3551243914506,51.523134088061,"5684NZ",5.47849801186106,51.4297199102148,"5611LB"
"206",7668,5684,0,3,5684,5684,"13:55+0",5,"14:00+0","15:02+0","Social","Car","Missing","PublicCharging","7668-0-3",5.39969531859432,51.4962526316599,"5684TR",5.3551243914506,51.523134088061,"5684NZ"
"207",7668,5684,0,4,5684,5642,"15:44+0",16,"16:00+0","17:00+0","Groceries","Car","Missing","NoCharging","7668-0-4",5.51737172887975,51.4336889661177,"5642JH",5.39969531859432,51.4962526316599,"5684TR"
"208",7668,5684,0,5,5642,5684,"17:00+0",16,"17:16+0","03:00+1","Home","Car","Missing","NoCharging","7668-0-5",5.39711079251587,51.499170944876,"5684TN",5.51737172887975,51.4336889661177,"5642JH"
"209",7668,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","07:46+0","Home","Missing","Missing","NoCharging","7668-1-0",5.38652460009117,51.4989348377534,"5684GP",NA,NA,"Home"
"210",7668,5684,1,1,5684,5684,"07:46+0",6,"07:52+0","10:40+0","Work","Walking or Biking","Missing","NoCharging","7668-1-1",5.40591510495827,51.4937083179551,"5684PR",5.38652460009117,51.4989348377534,"5684GP"
"211",7668,5684,1,2,5684,5684,"10:40+0",12,"10:52+0","13:02+0","Home","Walking or Biking","Missing","NoCharging","7668-1-2",5.39566859834991,51.5004096812357,"5684TE",5.40591510495827,51.4937083179551,"5684PR"
"212",7668,5684,1,3,5684,5684,"13:02+0",28,"13:30+0","13:43+0","Business","Walking or Biking","Missing","NoCharging","7668-1-3",5.3991541494655,51.4895784927589,"5684PL",5.39566859834991,51.5004096812357,"5684TE"
"213",7668,5684,1,4,5684,5684,"13:44+0",27,"14:11+0","15:49+0","Home","Walking or Biking","Missing","NoCharging","7668-1-4",5.38798626998971,51.5035620220108,"5684BW",5.3991541494655,51.4895784927589,"5684PL"
"214",7668,5684,1,5,5684,5683,"15:50+0",3,"15:53+0","16:52+0","Leisure","Walking or Biking","Missing","NoCharging","7668-1-5",5.38981108223412,51.5109902155749,"5683AC",5.38798626998971,51.5035620220108,"5684BW"
"215",7668,5684,1,6,5683,5684,"16:52+0",3,"16:55+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7668-1-6",5.38995494525277,51.4992537274898,"5684GJ",5.38981108223412,51.5109902155749,"5683AC"
"216",7677,5684,0,0,5684,5684,"03:00+0",0,"03:00+0","07:29+0","Home","Missing","Missing","NoCharging","7677-0-0",5.38497762209501,51.505399395236,"5684EA",NA,NA,"Home"
"217",7677,5684,0,1,5684,5705,"07:29+0",28,"07:57+0","17:14+0","Work","Car","Missing","FastCharging","7677-0-1",5.68052767963851,51.4582850765017,"5705CS",5.38497762209501,51.505399395236,"5684EA"
"218",7677,5684,0,2,5705,5684,"17:14+0",28,"17:42+0","03:00+1","Home","Car","Missing","PrivateCharging","7677-0-2",5.38716341701306,51.5101516934566,"5684AC",5.68052767963851,51.4582850765017,"5705CS"
"219",7677,5684,1,0,5684,5684,"03:00+0",0,"03:00+0","08:26+0","Home","Missing","Missing","NoCharging","7677-1-0",5.38753318045247,51.5044872694729,"5684CR",NA,NA,"Home"
"220",7677,5684,1,1,5684,5066,"08:26+0",15,"08:41+0","11:28+0","Work","Car","Missing","SemiPublicCharging","7677-1-1",5.16755317801481,51.5401001230997,"5066GJ",5.38753318045247,51.5044872694729,"5684CR"
"221",7677,5684,1,2,5066,5066,"12:10+0",8,"12:18+0","14:53+0","Work","Car","Missing","PublicCharging","7677-1-2",5.17626548522089,51.550604002636,"5066XJ",5.16755317801481,51.5401001230997,"5066GJ"
"222",7677,5684,1,3,5066,5682,"14:53+0",16,"15:09+0","15:14+0","Other","Car","Missing","PublicCharging","7677-1-3",5.39420967574507,51.5129390088944,"5682AC",5.17626548522089,51.550604002636,"5066XJ"
"223",7677,5684,1,4,5682,5684,"15:14+0",4,"15:18+0","03:00+1","Home","Car","Missing","PrivateCharging","7677-1-4",5.39451556529167,51.4951446497484,"5684XR",5.39420967574507,51.5129390088944,"5682AC"
"224",7678,5683,0,0,5683,5683,"03:00+0",0,"03:00+0","08:16+0","Home","Missing","Missing","PrivateCharging","7678-0-0",5.4074399398692,51.5076750301483,"5683KW",NA,NA,"Home"
"225",7678,5683,0,1,5683,5683,"08:16+0",18,"08:34+0","18:30+0","Work","Walking or Biking","Missing","NoCharging","7678-0-1",5.40819421895581,51.4993617277781,"5683PV",5.4074399398692,51.5076750301483,"5683KW"
"226",7678,5683,0,2,5683,5683,"18:30+0",5,"18:35+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","7678-0-2",5.40673105244278,51.5052097324215,"5683LN",5.40819421895581,51.4993617277781,"5683PV"
"227",7678,5683,1,0,5683,5683,"03:00+0",0,"03:00+0","08:51+0","Home","Missing","Missing","PrivateCharging","7678-1-0",5.41829673140199,51.4951897019541,"5683RN",NA,NA,"Home"
"228",7678,5683,1,1,5683,6029,"08:51+0",25,"09:16+0","10:04+0","Business","Car","Missing","PublicCharging","7678-1-1",5.64423981615623,51.3746385002211,"6029PG",5.41829673140199,51.4951897019541,"5683RN"
"229",7678,5683,1,2,6029,5683,"10:04+0",25,"10:29+0","11:16+0","Social","Car","Missing","PublicCharging","7678-1-2",5.39494488278185,51.5100917655238,"5683AP",5.64423981615623,51.3746385002211,"6029PG"
"230",7678,5683,1,3,5683,5683,"11:16+0",5,"11:21+0","14:00+0","Home","Car","Missing","NoCharging","7678-1-3",5.39356516895443,51.5122434030596,"5683AD",5.39494488278185,51.5100917655238,"5683AP"
"231",7678,5683,1,4,5683,5683,"14:00+0",9,"14:09+0","14:15+0","BringGet","Walking or Biking","Missing","NoCharging","7678-1-4",5.41282558973642,51.4898886428063,"5683RZ",5.39356516895443,51.5122434030596,"5683AD"
